Washington St.,2010,37600.0
Washington St.,2011,35117.0
Washington St.,2012,37600.0
Washington St.,2013,"32,740"
Washington St.,2014,"32,740"
Washington St.,2015,"32,740"
Washington St.,2016,"32,740"
West Virginia,2000,60000.0
West Virginia,2001,60000.0
West Virginia,2002,60000.0
West Virginia,2003,60000.0
West Virginia,2004,60000.0
West Virginia,2005,60000.0
West Virginia,2006,60000.0
West Virginia,2007,60000.0
West Virginia,2008,60000.0
West Virginia,2009,60000.0
West Virginia,2010,60000.0
West Virginia,2011,60000.0
West Virginia,2012,60000.0
West Virginia,2013,"60,000"
West Virginia,2014,"60,000"
West Virginia,2015,"60,000"
West Virginia,2016,"60,000"
Western Ky.,2007,17500.0
Western Ky.,2008,23000.0
Western Ky.,2009,23500.0
Western Ky.,2010,22113.0
Western Ky.,2011,22113.0
Western Ky.,2012,22113.0
Western Ky.,2013,"22,113"
Western Ky.,2014,"22,113"
Western Ky.,2015,"22,113"
Western Ky.,2016,"22,113"
Western Mich.,2000,30200.0
Western Mich.,2001,30200.0
Western Mich.,2002,30200.0
Western Mich.,2003,30200.0
Western Mich.,2004,30200.0
Western Mich.,2005,30200.0
Western Mich.,2006,30200.0
Western Mich.,2007,30200.0
Western Mich.,2008,36000.0
Western Mich.,2009,30200.0
Western Mich.,2010,30200.0
Western Mich.,2011,30200.0
Western Mich.,2012,30200.0
Western Mich.,2013,"30,200"
Western Mich.,2014,"30,200"
Western Mich.,2015,"30,200"
Western Mich.,2016,"30,200"
Wisconsin,2000,80360.0
Wisconsin,2001,80360.0
Wisconsin,2002,80360.0
Wisconsin,2003,80360.0
Wisconsin,2004,80360.0
Wisconsin,2005,80360.0
Wisconsin,2006,80360.0
Wisconsin,2007,80321.0
Wisconsin,2008,80321.0
Wisconsin,2009,80321.0
Wisconsin,2010,80321.0
Wisconsin,2011,80321.0
Wisconsin,2012,80321.0
Wisconsin,2013,"80,321"
Wisconsin,2014,"80,321"
Wisconsin,2015,"80,321"
Wisconsin,2016,"80,321"
Wyoming,2000,32580.0
Wyoming,2001,32580.0
Wyoming,2002,32580.0
Wyoming,2003,32580.0
Wyoming,2004,32580.0
Wyoming,2005,32580.0
Wyoming,2006,32580.0
Wyoming,2007,33500.0
Wyoming,2008,30514.0
Wyoming,2009,30514.0
Wyoming,2010,30514.0
Wyoming,2011,29181.0
Wyoming,2012,30514.0
Wyoming,2013,"29,181"
Wyoming,2014,"29,181"
Wyoming,2015,"29,181"
Wyoming,2016,"29,181"
